TCGA-DX-A8BV-01,2.8119497,-0.5699346,-3.1267393,1.9856929,1.0931062,-0.36971977,-5.804077,-1.1923829,-3.2280104,-0.78552204,-1.4672962,-0.09466793,-2.1693537,-0.30324116,-1.0004312,0.65603864,0.29612076,5.4977612,-0.38902217,-4.3791914
TCGA-DX-A6Z2-01,-2.936093,3.7433121,0.24438627,-4.6149774,-1.1802384,-1.2097526,1.5382701,0.6338877,2.6742313,0.48988885,0.2071777,-4.477637,-0.11836409,-0.6602031,-1.0328028,-0.27378425,0.6357089,-3.4657805,0.80315906,-2.995831
TCGA-QC-AA9N-01,0.120409444,-0.27886125,-3.8718872,3.0713775,-3.9705806,0.7346688,0.30204332,0.79126984,0.2738364,0.5172976,0.9894205,-0.35125843,2.6045303,-0.5140028,2.4575672,-1.6859562,-1.5421357,0.8448888,4.9954634,0.9882986
TCGA-DX-A6BG-01,0.83928233,-1.4651787,0.74506426,1.0273166,1.0409362,0.65822333,-0.12011951,-1.1866292,0.11511235,-1.4476821,0.9996566,-2.7868702,-2.423496,1.0011158,5.2341886,2.5706775,-0.3911025,0.51840585,-0.74672747,-0.47412202
TCGA-PC-A5DL-01,1.3771555,2.788344,3.7673147,-5.3414574,3.2994468,-2.018916,-2.0973547,-1.2237633,-2.0583928,3.1463988,0.31084174,-4.719984,0.23616973,-2.3266866,0.4221155,-0.70370877,0.41848016,1.4505581,1.5222167,-3.494157
TCGA-X6-A8C3-01,-2.9209569,2.6572537,1.3490125,0.6009298,-1.5654999,-0.031569418,0.36867914,-0.06403354,1.3314614,-0.85803753,-1.7481626,0.27057377,-1.3071536,0.6929865,1.2154834,2.0822003,-1.7070038,1.1851659,3.3498135,-0.050669853
TCGA-HB-A2OT-01,0.5295503,0.8756274,-1.8275691,0.1382759,-1.8566091,1.7052969,-0.5440709,0.27450132,2.1954021,-0.21951152,-0.026839666,-0.15328352,-1.6872588,-0.017772714,2.8017035,3.0893092,0.342072,1.6456106,0.120201364,-0.14530273
TCGA-DX-A1L3-01,2.1039717,-2.1834335,2.3819685,1.711098,-0.9038962,2.702639,3.7541711,1.8344182,2.2887936,-1.4493014,0.06712593,-0.5086674,0.35675767,1.6312724,0.6450282,-0.25370118,-1.4579904,-0.29014972,0.105904445,2.9467163
TCGA-3B-A9HO-01,3.1178873,-1.581538,0.7536395,0.8007245,-0.86918896,2.1395812,-1.4090105,2.6454926,0.51095945,-1.3687984,-2.456905,-2.4196112,0.3937112,0.12378928,2.2761862,-1.4937595,-2.0040963,1.6011987,1.7814978,0.80987364
TCGA-DX-A3UC-01,-1.9045899,0.47514227,-1.7129912,-5.757828,1.6705041,-1.6607461,1.389016,2.7070627,-0.62605715,1.6477417,-1.5611356,-3.942522,-1.9257553,-1.4211845,-1.5045727,-0.42599952,-1.143331,-4.5088916,-2.441287,-0.58502144
TCGA-Z4-A8JB-01,3.754231,-2.6270037,0.23763593,1.5484335,1.1458474,0.28190008,3.2525027,-1.2678732,4.1079483,0.81266433,1.288748,1.4864967,-1.3970866,2.015988,2.810234,1.6042128,0.28144604,0.33813268,-1.8642677,-0.27224404
TCGA-HS-A5N7-01,-1.3294075,1.3571379,-2.6832995,-3.5587132,0.051954404,0.036061645,3.3487382,3.0705078,1.5824769,0.051314972,0.37607834,-1.6727185,2.3532023,-1.9218862,1.8143364,-2.0221937,0.529753,-4.762006,-2.301575,0.40266052
TCGA-IE-A3OV-01,-0.5473149,1.2691276,0.607649,-3.7424042,2.6200235,-0.9806084,-4.5826955,3.1921806,-3.1329582,-0.7398499,-1.4113376,-2.2386317,-0.5816143,-1.7109365,-3.279248,-1.3443875,0.014410704,-0.53363216,1.1764994,-3.3669188
TCGA-DX-AB2E-01,-1.9612281,2.8589106,2.122216,-0.58049196,0.6331172,0.14956108,-0.73159605,1.7812585,-1.8336394,-5.10109,-1.3004113,0.33828825,2.2686527,0.32116657,0.8176605,3.8566709,-2.6889148,-3.5657768,1.27415,2.2968695
TCGA-MJ-A68J-01,0.77082527,2.5530488,-0.38866514,-0.1482353,-2.8364522,-0.5141994,0.857684,-0.90084577,2.3628633,0.44336456,0.6400527,-0.8955632,-1.9562414,1.0260078,-1.0917132,-1.8316679,0.2549029,5.180191,2.2225876,-3.4023669
TCGA-DX-A8BL-01,3.6784308,0.31817654,0.1127373,0.9469926,0.3771019,-0.4131482,-3.0852804,-2.0525944,-0.9377378,-1.8500099,-0.5683411,4.0796003,-2.0004997,2.6621335,4.9641156,0.20037733,-1.9693947,4.031026,-0.8008134,-1.7503288
TCGA-DX-A8BH-01,0.353872,3.4925904,0.26097572,1.5987711,-0.5881745,1.8889294,-2.2206476,-2.2456346,1.0344048,-2.274292,-0.017629916,2.4043393,-0.1916909,1.0040349,4.580513,2.795291,-5.0001063,3.6330957,0.42493188,-2.3405926
