,2,4,5,9,12,14,15,16,17,19,24,25,26,27,29,0,1,2,4,5,6,7,9,10,11,12,13,14,15,16,18,19,20,21,24,25,26,27,28,29,0,3,4,7,8,9,10,11,12,16,18,19,20,22,23,25,26,28
TCGA-S9-A6U5-01A,-0.30458516,-5.2367353,0.6280659,-7.9959264,7.907562,5.849755,-17.82915,6.085234,-1.8031012,-0.53022027,7.328508,3.7227614,-2.0413978,18.134037,-2.8137538,-2.2782154,-0.8666027,-1.7825326,-0.50185543,0.49563068,-0.017841913,-1.1701243,1.1470276,-0.49245563,0.012500936,-0.22897801,0.19218257,-1.5108597,-0.5641312,-0.123826824,0.80081016,0.46766677,-0.381322,-0.12719803,2.389835,-1.8980988,1.4647574,2.1296985,0.76243776,0.94047064,-34.840733,17.911283,-32.412052,-14.425404,-8.077212,-29.752567,-1.9548687,-28.732903,38.763645,25.742075,16.883137,-13.516409,62.55244,-14.244593,21.032913,25.522861,-19.156834,9.676283
TCGA-DB-A4X9-01A,-10.320705,-0.37279508,-11.354555,-9.599262,6.9726014,-3.2801917,-16.819134,5.35987,-2.221868,-0.96626127,6.967725,-0.9805678,3.7938821,9.02335,1.1565666,-3.4128926,-0.7812028,-2.684281,-0.21118215,0.87855,0.2873662,-1.4119673,0.7982006,-0.10185219,0.5518852,-0.24795914,0.73646563,-2.8144848,-1.3351932,0.50085026,1.5938956,0.7601266,-0.90243584,-0.25856745,3.1194625,-2.9792216,1.7510426,2.7003114,1.8743844,0.18223423,0.89091223,8.6193695,12.225375,23.437073,-7.726011,-10.2483835,-1.0395114,5.6112623,49.19535,-13.185479,-4.1865473,-0.14763509,16.197752,7.898503,-0.20198393,11.541959,15.092572,3.217543
TCGA-QH-A6CS-01A,5.496442,-1.1355556,-1.0624863,-5.540689,10.825094,15.140564,-11.2382145,7.1136694,-0.4668389,-17.134546,-18.404287,0.7769135,13.6972,4.1595073,0.6502538,-1.5067441,-0.495627,-0.46165007,0.54987484,-0.37044874,2.2624283,-1.2497729,1.0407051,1.3713163,1.6656086,-0.7510402,-1.1262825,-0.35964167,-0.1395462,-1.1142412,0.6343603,1.3231779,-1.1909151,-1.3365924,4.009465,-1.4316792,2.230816,2.6756663,0.068193525,1.219521,-74.60411,-5.347816,-13.932091,-32.4035,-17.559397,34.57421,3.3566127,-27.773064,44.796856,37.75068,0.5052339,-0.4409691,25.063894,-35.687454,1.904428,40.270153,-11.627127,-7.4300647
TCGA-HT-7472-01A,-1.814916,-8.220678,0.09823993,-8.1093,5.417753,2.093046,-13.830874,9.507837,1.2347838,7.5727644,3.7336748,0.019104347,3.9989116,5.5544343,2.5351913,-2.3342783,-1.1191691,-3.2870104,-1.4778934,0.55717784,0.14409205,-1.1558917,1.4421002,-0.6726532,-0.192416,-0.8431141,-0.932904,-2.1067555,-1.3050832,-0.27067402,0.4782281,0.5284436,-0.5429522,-1.2559903,2.9827924,-1.9681345,2.3769388,2.5989263,1.2037979,1.0294403,-13.565802,-11.237663,-28.29134,1.7311888,4.5588775,-19.975681,34.604046,-17.612238,15.057691,8.968761,15.06155,4.710409,-8.05761,0.66070527,5.790597,-10.6109495,-2.1050751,-13.056328
TCGA-VW-A8FI-01A,-0.57812005,-19.887028,-1.8109868,-7.326994,7.961378,-10.938506,-20.618044,7.343964,1.5679574,-19.674318,-10.362894,0.22841607,8.295575,1.7127557,-1.031425,-3.0161965,-3.4802692,-0.56608933,0.8494731,-1.4262034,2.4471393,-0.7479494,-1.807194,1.0893301,1.1714987,-3.6165235,-0.4328591,-0.9358086,2.9081576,-1.5559182,0.7022139,2.7812684,1.186456,-2.2019873,5.2704687,-1.2301491,3.9227111,3.6604626,-0.22550118,1.7088927,-59.855587,13.789905,-6.49842,21.362535,28.108494,22.812225,-6.2216954,-13.556398,35.691544,-8.273687,18.853846,-26.271452,46.713867,-30.782658,23.901482,42.144543,44.973877,-12.522181
TCGA-HT-7482-01A,-1.5538404,-10.355001,-4.6109266,-11.595152,4.461879,7.6491356,-13.2732315,10.806827,5.795182,2.5772383,-1.2731564,6.5497265,9.450578,0.7320395,1.1894972,-1.3068397,-0.22203924,-2.5306914,-0.61480635,-0.41321382,1.2693459,-0.8163431,0.9225196,-0.0075835194,0.48704964,-0.8889319,-1.0063925,-1.1010062,-0.8381132,-0.1580486,0.909193,0.28967655,-1.146836,-1.828108,3.8561814,-1.7954388,2.6415114,3.0455391,0.66697663,1.1222959,-12.995494,-33.90882,-11.319647,7.709011,-16.514004,-14.661365,29.256968,-16.491665,9.092344,1.7192165,3.2228274,2.0917854,18.601645,-7.7312016,13.3168745,-23.23433,15.04909,-9.954514
TCGA-E1-5303-01A,-0.3915437,-12.3179035,-3.612249,-7.9538856,10.294954,3.989978,-13.024585,16.674765,1.974471,2.8379505,0.63687044,10.748914,13.339953,-2.3980873,-4.3094745,-3.2254963,-0.7448255,-2.01132,0.037172686,-0.33907095,-0.081683636,-0.8139904,0.3105038,0.18069234,0.7530772,-0.6093407,0.5891437,-1.4260836,0.063951805,-0.6542105,0.7135475,0.93545943,-0.85947907,-1.060693,2.7614725,-1.8770823,2.0683973,2.2715716,0.5560833,1.122777,-3.4381104,-4.0428567,-23.887854,19.441658,4.6666694,-17.879936,36.107613,-6.56833,23.078974,-5.205562,14.114827,4.447138,-5.2400875,9.843676,8.550509,-1.1233612,6.86773,-17.710712
TCGA-QH-A65R-01A,-0.69928104,-3.2360725,-8.590459,-14.046991,8.524218,-3.0966191,-14.270968,11.304559,9.804968,6.872475,-1.0922455,-2.3210666,-13.812268,-5.630765,-13.296048,-2.2467184,-2.0167303,-0.84142536,-0.8069622,0.70413023,1.3788977,-1.7023201,1.1499128,-1.3059294,1.3868024,-1.2597897,0.23315708,-2.187948,-0.7892584,1.1677665,2.1364639,1.007271,0.33526698,0.84730405,3.2807143,-1.8515813,1.9359658,2.658839,1.0410874,1.0999967,-22.863573,-13.637587,3.8376243,-49.14469,-19.738346,-45.329445,-45.904217,-9.618078,52.72215,38.967384,-43.812393,-25.855122,61.230606,-22.92228,10.105353,-2.698589,-5.718723,-0.56087136
TCGA-VM-A8C9-01A,10.214784,-11.495826,10.642429,-5.70217,8.521067,2.4289062,-10.203413,7.7029505,7.0414166,1.2139457,-15.941258,12.892905,20.95309,9.177411,-16.891314,-2.6127455,-2.0033543,-2.224209,0.94156134,-0.11237731,1.5119792,-0.8977898,1.024589,0.31354013,1.2978369,-1.66707,-0.8100682,-1.9671553,0.41128758,-1.6644925,0.42724016,2.7298431,-1.1201253,-3.0292144,4.6953516,-1.2639294,3.1945436,3.6418371,0.09048602,1.3204494,2.6085875,3.681494,-5.5476203,19.888569,16.414644,3.1617455,0.13344495,-18.737015,28.254837,-47.409966,7.178971,-14.348661,27.925697,20.795908,9.347074,6.583439,19.128569,-13.051447
TCGA-HW-7495-01A,-4.3156037,13.247123,-5.7711663,-13.250455,6.4371734,7.112459,-15.453525,12.238704,7.191628,-1.259031,-1.9001681,4.8778396,-3.9103768,5.3046613,7.999846,-0.70024794,-0.20571142,-2.146149,-0.089128084,0.73596483,2.102709,-1.6150999,1.9668411,-0.381267,1.0518403,-0.32192543,-0.79698044,-1.9088316,-1.5094956,1.0382769,1.8826771,0.30272403,-1.4083508,-1.0534475,4.576911,-2.3338532,2.0757458,3.7983313,1.2917587,0.5326569,-0.64394504,-20.093216,-16.431372,1.8132349,-0.8782795,-29.647041,24.712484,-6.4986773,20.782528,7.4088492,12.476555,-5.0582657,-9.899037,-4.9514394,-1.6815834,-22.067295,-1.1954124,-14.713384
