TCGA-DX-A3M2-01,-1.2394109,8.012961,-8.967561,-23.080626,-13.515363,17.119926,9.463409,-11.56397,11.117698,-3.2714458,4.644937,-2.3114996,3.4030285,2.5573597,1.5716964,-2.010913,4.37329,-3.7495883,2.8257263,3.9490273,2.482122,-12.27488,15.534342,-10.647319,-11.10806,8.284218,7.4683623,-9.4217615,5.0597825,0.52551854,6.733052
TCGA-DX-A8BV-01,13.410007,16.856987,-17.03432,-24.97208,-10.772786,23.285475,-4.898348,-2.216827,-9.984478,-3.0206778,3.3260233,-1.760079,2.2983394,3.0918465,2.340795,-2.853254,3.6232884,-3.3157244,1.7015074,1.1932516,2.8874183,-10.36223,19.355434,7.6902113,-14.133838,8.960813,2.0129197,1.875839,8.629804,4.441351,2.8351672
TCGA-DX-A6Z2-01,17.266012,13.714423,-10.764029,-26.018898,-17.589006,11.329058,20.905363,-10.516175,30.489185,-1.3209546,1.2105634,-0.11965474,1.8303746,0.7934442,1.5106446,-2.0744483,1.9337231,-2.112464,0.6714394,0.8233598,2.2290368,-6.0291777,9.7720585,-17.137812,-2.9007752,4.239961,2.2877457,-20.325645,7.735033,16.2854,12.475208
TCGA-QC-AA9N-01,-9.261612,14.950729,-4.614434,-31.652517,-15.966755,19.425333,-2.559305,-4.401654,-11.770255,-4.2504873,3.8307211,-3.201881,2.386676,3.8526928,2.348647,-3.127457,4.575539,-4.2951064,2.7035186,1.0410612,3.428436,-10.178024,8.980059,3.7309196,-8.899896,6.307043,16.026808,-0.95739937,7.695764,2.0327098,13.9334755
TCGA-DX-A6BG-01,12.246654,14.720903,-4.7651343,-33.52556,-7.1213994,22.472307,-0.30963704,8.825371,4.671718,-3.3526137,4.726985,-2.3682256,3.375931,2.6330993,1.5449449,-2.0943105,4.2879467,-3.363811,3.1110325,4.3700857,3.1355023,-10.528786,14.728768,-16.475542,-9.703567,5.1827207,2.169382,-9.088871,8.045513,5.8041043,9.166173
TCGA-PC-A5DL-01,11.473841,17.066809,-0.6693222,-22.014292,-16.995157,12.94206,26.587137,-18.740469,28.1764,-1.7856704,1.3516304,-0.6643035,1.3294715,1.887706,1.8837613,-2.2953527,1.8990355,-2.4483972,0.9814847,0.69680774,2.80215,-4.1285205,12.341128,-16.744215,-12.483525,5.1442513,-9.624413,-19.996098,2.6674984,23.742207,16.155678
TCGA-X6-A8C3-01,12.474762,9.302563,0.61020523,-32.486557,-2.0143254,19.546831,-0.3573632,1.5244819,-9.134352,-1.7643673,2.7219286,-0.9546025,2.898563,1.0512732,1.483037,-2.3630977,3.5089571,-2.3490908,1.8730363,2.294089,2.5615606,-13.97221,-4.117318,-2.50164,-4.8431306,18.178291,22.681158,-13.455343,8.741,-2.7970526,8.883259
TCGA-HB-A2OT-01,-7.780305,14.31961,-5.6624146,-36.03524,-10.673858,20.01249,-6.247608,-0.83997154,-11.413169,-3.3953557,4.0235205,-2.4421482,3.2871177,2.6704142,1.8491281,-2.7621696,4.517837,-3.2786934,2.8651357,3.0639298,3.692889,-12.463363,9.641893,-9.657872,0.30520704,5.4408126,17.624712,-13.429739,10.276661,1.2381049,4.2123575
TCGA-DX-A1L3-01,11.362253,9.566791,-12.157295,-25.296522,-12.2948065,20.66316,-5.642061,-5.0452933,1.6707374,-2.3271728,4.0372763,-1.4718567,2.9660401,2.132268,0.96342605,-1.1880918,3.5558712,-3.207521,2.328571,2.6596706,1.8442658,-13.3826065,3.9034739,-7.0241957,-2.1743445,10.155205,13.478544,-5.6267233,5.0931,2.4344423,7.798364
TCGA-3B-A9HO-01,3.0358295,7.3343916,-14.252857,-23.500324,-15.034116,20.005981,4.481181,-8.326487,17.146317,-2.3541734,3.0428772,-1.7310816,2.451541,1.5251263,1.0845727,-1.7960101,3.6151562,-3.2726207,1.8790375,1.8005723,1.3018249,-13.894918,15.618239,-6.129059,-12.562474,12.620694,3.0855837,2.6713634,5.08019,-0.65058124,7.0691004
TCGA-DX-A3UC-01,6.364394,17.326948,-2.913055,-23.728933,-17.9554,12.500362,17.235455,-19.540478,19.36766,-1.9738533,1.4807644,-0.9954969,1.8054111,1.6693937,1.944263,-2.6812236,2.366778,-2.9495287,1.6404026,1.6238943,3.2248213,1.8256838,8.815194,0.04816954,1.6215057,5.173191,4.648428,-20.322767,12.544091,16.565445,14.606028
TCGA-Z4-A8JB-01,15.035923,16.403507,4.1135807,-36.65883,-4.7555895,23.160963,-0.21291801,7.4735327,-12.814299,-3.618342,5.4716864,-2.2561276,3.816504,3.3133285,1.9360542,-2.1190019,4.5100274,-3.4057558,3.5735176,4.572698,3.923829,-4.0826983,10.445248,-3.8176303,-0.43619677,5.73061,10.023849,-9.376942,15.419343,3.1240332,7.1592116
TCGA-HS-A5N7-01,0.4658685,16.471605,-2.2252028,-27.614176,-20.913202,14.47642,16.852175,-17.48344,14.336339,-2.3550425,2.030658,-1.3283497,2.068677,2.1272101,2.2082372,-3.0184982,2.9541283,-3.25627,1.9909819,1.9509797,3.7659962,-4.257814,1.2782853,1.6384932,-0.16793235,8.034555,9.338577,-16.966755,13.334228,9.195292,14.490176
TCGA-IE-A3OV-01,15.801518,13.6731205,-0.13471548,-24.551086,-13.123563,14.538096,20.067385,-16.709145,27.036722,-1.9914575,1.5187454,-0.9144019,1.6230984,1.8373761,1.9962238,-2.6623638,2.3094862,-2.7843053,1.2481362,1.1916956,3.0056849,-13.065753,8.283295,3.8437085,-11.768823,12.8838825,5.305897,-8.081861,5.1090274,12.447648,15.058378
TCGA-DX-AB2E-01,-3.2579064,7.6518106,-7.362068,-29.675594,-4.0951257,13.778065,-1.7738625,2.880049,-7.6626515,-1.3447102,2.1849644,-0.8758026,2.555142,0.34137934,0.6582545,-1.4292564,2.8266106,-1.8709043,1.7441517,2.1210625,1.8229469,-17.185883,6.467932,-4.410548,-12.232429,16.430481,14.163843,7.7212486,12.812092,-7.8684225,11.0321865
TCGA-MJ-A68J-01,14.47619,8.853851,-3.1164174,-31.938044,-18.974508,17.670553,5.7851477,-3.240624,5.917392,-2.1743417,2.5355225,-1.2074012,1.9990125,1.8390242,1.25768,-1.6769319,2.811859,-2.4609368,1.3998024,0.9872069,1.8991642,-11.3794985,9.261716,-6.9953256,-9.138185,8.024413,14.864789,-16.61509,6.766716,3.4264057,9.331234
TCGA-DX-A8BL-01,10.873313,10.77867,-6.2269154,-28.639183,-8.976319,17.999935,7.174803,1.3256884,7.4867024,-4.196417,3.983759,-3.4476078,2.4156768,3.4522948,1.4694288,-2.4276736,4.2285256,-3.7736883,3.3587635,2.9276433,3.4822128,-16.864933,7.3220973,-1.2328702,-5.370032,16.717524,8.343585,0.60751975,11.480435,-3.7055404,-5.13613
TCGA-DX-A8BH-01,2.6863146,6.240514,-1.5269517,-30.75303,-6.8000903,14.930316,1.1865685,-2.5104592,-1.966823,-2.541183,2.1843128,-1.6828481,2.0603063,1.9048808,1.4034269,-2.1035292,3.2911808,-2.8425643,1.7409606,0.18472932,2.297288,-17.540668,11.520231,-10.488164,-8.764352,15.67486,4.599578,-1.8422048,12.071568,-4.9143243,1.4882408
