TCGA-AB-2845-03,-11.3066,-6.948539,-0.6753527,11.913415,7.6726995,13.147831,15.356283,-14.291448,4.4273834,-4.632289,-1.1034923,0.75352454,1.2290664,1.9759226,-4.485047,-3.5260277,-2.9271605,1.1151155,-3.243729,0.9335171,13.507233,14.229325,10.395619,-3.3527083,21.181982
TCGA-AB-2877-03,-12.642381,-8.44105,11.947433,17.79865,23.02671,18.588497,36.0989,-20.923166,1.8598489,-3.064641,-2.0694592,-1.8171736,2.0859747,2.1402502,-1.3909894,0.76488173,-1.4188457,2.8498604,-0.4702372,0.5756329,16.223686,-23.603891,4.7857065,-9.895059,-3.749842
TCGA-AB-3012-03,-10.646645,-6.3788033,-7.2453985,8.958642,-1.3383995,11.049615,3.873839,-10.919297,8.304699,-4.078204,0.033266418,2.761603,1.1824586,0.33683905,-7.406245,-4.669589,-4.9818854,-0.40712786,-4.2952785,3.1135464,19.139376,18.199842,29.355452,-8.59287,25.596804
TCGA-AB-2851-03,-15.106544,-10.292626,12.801114,20.456123,24.301634,20.79863,42.10448,-23.756008,2.87066,-4.460661,-2.0042477,-0.9802538,1.7082579,1.9403803,-3.1504195,-1.1583333,-1.8700575,2.4341648,-1.3447944,0.5114825,25.913773,-2.596825,11.734584,0.2025096,-26.996117
TCGA-AB-2991-03,-11.147585,-6.691856,-5.529415,10.1335745,1.5081977,12.005853,7.2834682,-12.316883,7.963967,-4.6865897,-0.37663165,2.1219592,1.2362893,0.43745482,-7.3171215,-4.598034,-4.668793,0.26785943,-4.519927,2.6083326,28.906212,19.649944,22.174122,-13.094572,18.252779
TCGA-AB-2826-03,-13.643926,-9.265161,11.778855,18.694456,22.54232,18.963144,39.23766,-21.748266,1.9956466,-3.992822,-2.2628572,-1.6636444,2.1683347,2.4871917,-1.9189789,-0.30497715,-1.4696407,3.0832407,-1.2575176,-0.1146472,13.840356,-11.037331,1.3116387,-6.4906797,-11.427125
TCGA-AB-2969-03,-13.32113,-9.011377,11.345927,18.29702,21.995457,18.433672,38.388824,-21.267525,1.592218,-4.0718627,-1.732302,-1.1553046,1.8080777,2.2948344,-2.2363575,-1.1329026,-1.3152039,2.5919037,-1.4724206,-0.5596015,9.071976,-6.038246,12.094203,2.7458448,-14.283137
TCGA-AB-2817-03,-13.745937,-8.598957,-1.2576628,13.956107,7.1278925,15.286157,17.741695,-16.504892,3.9318795,-5.6003976,-1.9033114,-0.2635076,1.7106146,2.5366158,-4.2259502,-2.9725611,-2.7839773,2.1422856,-2.6199355,0.61177987,-4.631352,18.216864,3.3877912,10.434863,30.981977
TCGA-AB-2862-03,-11.4772625,-7.0404634,-1.3599124,12.188004,7.5400963,13.658452,14.353526,-14.6860485,3.4166873,-3.8950584,-1.2833449,0.31336188,1.0002213,1.1889622,-3.9853199,-2.8906357,-2.7235656,1.5455263,-3.0916011,0.21998633,26.125267,17.363981,20.312178,-12.123253,14.862191
TCGA-AB-2885-03,-12.009814,-7.323273,-2.960357,11.651465,5.1506658,13.481765,12.260986,-13.993103,5.2559724,-5.56735,-2.280905,-0.03158007,1.5944177,1.5028807,-5.353124,-2.8666966,-3.5541513,1.683777,-2.4093196,1.9539341,-3.124792,7.175805,5.649618,16.938839,28.525118
TCGA-AB-2821-03,-11.5759,-6.9075274,-8.9241085,8.915671,-3.6559868,11.339507,1.7776654,-10.787744,5.2572308,-5.4687204,-1.8697407,0.18935075,1.5763539,1.3492645,-5.296348,-3.2776394,-3.6309226,1.8057833,-2.9789796,1.3321131,-0.63101304,3.2694042,5.3017464,0.41333082,16.776625
TCGA-AB-2965-03,-15.004096,-10.302757,13.109028,20.519413,24.241865,20.694233,42.977783,-23.770487,3.0654318,-4.385763,-1.7731756,-0.9108322,1.7203048,1.5302763,-3.3106062,-1.3364311,-2.3963852,2.5784814,-1.6700028,0.256898,16.239141,-3.732772,12.948621,8.450396,-6.777017
TCGA-AB-2819-03,-10.678302,-6.480602,-2.8823903,10.565889,4.5534067,11.998461,11.296513,-12.640947,5.4154325,-5.3024607,-0.76626223,1.7052695,1.2678852,3.319165,-5.5370164,-4.366211,-2.4945812,0.7302399,-3.9464874,1.4620843,19.900677,16.573938,17.014523,13.646121,26.205091
TCGA-AB-2914-03,-12.059999,-7.5192037,2.4236994,13.792587,11.9797535,14.596794,22.22562,-16.294235,5.253977,-4.81766,-0.73259276,1.4284425,1.2288634,2.7182322,-4.977266,-3.6102796,-2.7607799,0.4780329,-2.8920445,1.8132995,26.42593,8.829801,16.370676,14.378579,22.414854
TCGA-AB-2867-03,-11.26183,-6.8511043,-0.29456794,11.900666,8.495608,13.208403,15.617284,-14.294695,5.011703,-4.8238773,-1.1492447,1.0581158,1.2663937,2.3144312,-4.9611235,-3.503696,-2.5191033,0.8184294,-2.983617,1.7097887,5.099144,9.152431,-1.7127064,-3.2438402,7.716988
TCGA-AB-2932-03,-14.564865,-9.9459915,12.787166,19.98455,23.687078,20.182552,41.685505,-23.118284,2.0184817,-4.4686503,-1.90638,-1.18765,1.8674523,2.4438717,-2.5689032,-1.1460667,-1.3421915,2.7000134,-1.4308553,-0.24939208,22.977526,-14.300456,21.807102,10.60056,-26.037138
TCGA-AB-2837-03,-14.619132,-9.925825,12.520939,19.881279,23.803707,20.224514,41.34833,-23.025942,1.5128826,-3.8183877,-1.9396747,-1.4299273,1.889203,2.3268223,-1.7503952,-0.4814073,-1.2249892,2.5988097,-0.93950427,-0.116901666,27.563318,-7.7165165,11.127242,-1.1974249,-32.111805
TCGA-AB-2948-03,-13.742569,-8.834687,-0.34794033,14.306701,7.3455186,15.575195,19.447495,-16.886185,3.26049,-5.146491,-2.322157,-0.84218866,1.8012843,1.8153045,-3.9144716,-2.090009,-2.725248,2.6785655,-2.1849642,0.19282493,-0.8398929,4.284009,4.3771086,5.183887,7.181639
TCGA-AB-2890-03,-12.254516,-7.5880513,-1.1997668,12.443204,7.3164577,13.773294,15.233757,-14.810175,3.937414,-5.670163,-1.5877447,0.18753268,1.6201103,3.1271474,-4.47997,-3.3682868,-2.044258,1.9777445,-3.1865416,0.54495734,0.51956224,15.655288,8.372958,9.5224495,24.01468
