TCGA-KN-8427-01,-2.0883734,-4.1341076,-3.107987,0.5806376,3.567789,-4.908786,0.020985633,0.055075467,-5.3448644,-4.5136127,4.505105,1.354478
TCGA-KO-8403-01,-7.360935,-7.8444004,-7.4707007,3.3030262,1.5046147,-1.6431792,2.7175784,-1.9573135,-2.7032835,-2.1789575,1.8745091,-1.8298949
TCGA-KN-8432-01,-6.983571,-7.2954164,-7.1550493,2.8578448,1.3135455,-0.86797905,2.4645438,-1.6120112,-1.8610053,-1.6768769,1.1582234,-1.7736325
TCGA-KL-8335-01,-7.655703,-7.4286947,-7.40155,3.3611307,1.8819134,-1.5096707,2.374217,-1.8320163,-2.92151,-2.1475973,2.6181507,-2.0809772
TCGA-KL-8326-01,-7.3388963,-6.7739654,-6.7693443,2.4375334,1.061264,0.23788701,2.0185924,-1.6162387,-1.0994838,-0.6758498,0.923317,-2.0658445
TCGA-KN-8437-01,-5.435802,-6.2318316,-5.522256,1.5969583,2.3065865,-2.44975,1.1777381,-0.80900466,-3.1099634,-2.848263,2.0618877,0.06481275
TCGA-KN-8431-01,-6.5877967,-6.6539736,-6.5144005,2.647926,1.0548292,0.5685388,2.261453,-1.7365551,-0.85743654,-0.5858726,0.8899522,-2.4502842
TCGA-KL-8332-01,-7.070891,-7.2915435,-6.995967,4.035144,1.3735702,0.052926883,3.4146821,-2.45602,-2.0666206,-1.3317798,1.5908457,-3.1923661
TCGA-KL-8338-01,-8.317374,-8.057326,-7.7352138,3.3004563,1.8286531,-2.590741,2.4918926,-1.624342,-3.3216681,-2.6638634,2.8234768,-1.7696439
TCGA-KL-8344-01,-5.825608,-6.5613294,-5.98683,1.4553068,1.5518087,-1.0101354,0.9844236,-0.7871233,-1.8278491,-1.3985603,1.5337423,-0.7734627
TCGA-KL-8333-01,-6.6409254,-7.5573673,-6.8535748,2.9751275,1.7871631,-1.4669752,1.9661206,-1.5185767,-2.6710286,-1.9506309,2.5277271,-1.8142527
TCGA-KL-8328-01,-7.9543767,-7.2893105,-7.4099493,3.0076869,1.468199,-1.9090492,2.456812,-1.5781307,-2.65624,-2.1856349,2.020614,-1.7248043
TCGA-KL-8325-01,-7.9655786,-7.3223925,-7.43184,3.6437118,1.0045218,1.2679356,3.4645715,-2.5264385,-0.72091264,-0.5583314,0.6078765,-3.4076755
TCGA-KO-8411-01,-7.523819,-7.187792,-7.1873655,3.0341933,1.4345887,-1.3801078,2.6593792,-1.7804952,-2.3229342,-2.0463178,1.3438376,-1.6475861
TCGA-KN-8428-01,-6.6497064,-7.1573377,-6.75725,2.7229462,2.619142,-2.7201815,1.9857948,-1.642099,-3.92121,-3.2305632,3.3749514,-1.2152606
TCGA-KN-8436-01,-6.946939,-6.8621264,-6.678309,2.0372567,1.3086841,-1.2471212,1.8895379,-1.2104335,-1.8678626,-1.6423787,0.97649413,-0.9777998
TCGA-KL-8337-01,-8.13573,-7.462161,-7.439444,3.5146966,1.2139007,0.40670776,3.1312034,-2.2057662,-1.3464969,-1.0586863,0.8999463,-2.8474321
TCGA-KL-8330-01,-7.922587,-7.2380056,-7.40003,3.0943253,0.72834396,1.2000976,3.0910525,-2.240907,-0.29788414,-0.39901108,0.072923,-2.8889408
TCGA-KO-8405-01,-7.0861106,-8.0057535,-7.1136875,3.378451,2.0005538,-2.4943213,2.3162408,-1.7136996,-3.4481716,-2.6567225,3.1895988,-1.8112969
