TCGA-NH-A8F8-01,18.19316,-13.049489,-8.859855,-12.170569,0.37098536,-4.0611205,-2.2443688,1.7094814,-0.49075988,2.5718787,1.0972267,-0.29386008,-3.539867,6.778368,-3.212626
TCGA-AM-5821-01,15.33543,-13.498284,14.399986,-7.804617,0.96170515,-1.718384,-0.71313334,5.8818765,0.8333271,0.69244576,-2.0076213,30.721977,0.28181794,4.767044,-8.804561
TCGA-D5-5537-01,15.88714,-9.600841,-1.2781659,-11.58621,0.96422154,-3.9791107,-1.3379964,3.6144636,-1.9801536,2.0511947,0.33144596,4.532447,-0.3926234,10.294949,2.2116203
TCGA-CM-6677-01,16.445349,-11.820739,0.7718533,-10.577047,0.75108373,-3.540444,-1.555876,3.5583572,-1.3743608,1.416935,-0.13628143,34.394802,11.741377,-5.553981,-32.861946
TCGA-AD-6888-01,9.905011,-2.5529811,7.5028653,-8.853289,1.7408358,-4.021539,-1.4391682,4.4500976,-2.2431908,2.0558498,-0.047049664,-19.14902,-2.1949644,7.202915,6.7880225
TCGA-DM-A28C-01,10.753357,-5.0825057,1.4892938,-9.889685,1.8972065,-3.1050148,-1.1689919,3.6444726,-1.761121,1.3724804,0.11164578,-11.791713,-2.2795577,7.9772873,11.549167
TCGA-NH-A8F7-06,9.905323,-3.4377823,-1.4620743,-9.515621,1.1670843,-5.0355015,-1.7487203,3.669267,-1.9113889,2.966184,0.6418873,-6.6051064,1.2946169,1.0878365,-0.07994009
TCGA-DM-A1DA-01,10.005926,-5.6119266,12.740594,-7.5884514,3.1107073,-2.4583094,-0.56141245,5.1117744,-2.9630396,1.0423524,-0.8351741,43.56967,-2.6663957,9.13914,-9.207639
TCGA-F4-6569-01,22.840855,-18.596886,-7.637953,-12.422691,0.31851786,-3.4747734,-1.8233749,2.8819127,-0.5329196,1.5452361,0.15351586,-4.9411626,0.21147445,10.469649,4.7823925
TCGA-CM-6674-01,17.444244,-13.071981,13.25042,-9.548975,0.60383785,-2.5105655,-1.4226393,2.923914,-0.16067448,1.1991799,-0.29763412,-13.657242,-3.3631558,11.865436,11.907623
TCGA-CK-4950-01,18.115189,-10.904021,12.456972,-9.1987915,1.7546467,-2.8256752,-0.9305979,4.4921126,-1.7220299,0.894092,-0.530699,18.935993,-9.472569,6.3523602,-6.8009996
TCGA-DM-A1D9-01,12.664134,-7.291763,4.794862,-10.2489395,1.1576769,-3.9997373,-1.4832304,3.5202138,-1.2453712,1.8719068,0.45826387,21.054348,-0.79210705,3.8620598,-6.7805367
TCGA-CA-6719-01,21.084137,-16.14585,-12.9691105,-13.094395,0.7204913,-3.179602,-0.73778564,3.2316325,-1.2811931,1.2287724,0.07386657,0.8000258,-4.469835,5.3751707,3.2177844
TCGA-CM-6675-01,13.270882,-8.614472,17.219633,-8.146641,1.4477339,-2.4506502,-0.56221193,3.7245517,-1.1805823,1.3767426,-0.5683342,24.979206,-4.180759,8.826749,-12.538707
TCGA-D5-6533-01,14.847334,-10.224423,-5.8263164,-11.062887,1.6323375,-2.4564703,0.08762358,4.7120805,-1.8672688,0.354606,-0.7824334,12.274988,3.0833416,-2.4306507,-10.903043
TCGA-A6-6782-01,21.724213,-15.973168,-12.315065,-13.423319,0.67109734,-4.406044,-2.005848,4.225486,-1.6035136,1.8590429,-0.03205581,-13.068775,2.070541,9.597968,1.8853494
TCGA-D5-5539-01,19.552288,-13.223593,6.522749,-10.874191,0.9651028,-2.9631789,-1.1908667,3.24678,-0.77579266,1.2406825,0.00076296553,-5.3907332,-1.8932161,8.056462,8.255057
