TCGA-UZ-A9Q1-01,8.591131,-13.261862,-11.567912,-24.235512,19.028923,26.095865,13.557284,10.78784,-9.239096,23.965342,17.348005,-21.349834,4.37271,-4.551885,1.4015247,-2.3925953,-0.41223064,-0.69130576,-3.4485433,-1.166247,-2.311495,2.700972,1.0280632,-0.480636,-0.50139576,-2.8280072,0.2828676,0.07365146,0.005176031,0.35578862,-1.3268284,-2.194006,-1.7367994,-0.8402179,2.5325937,1.2124143,-12.259306,-19.4203,24.006804,-5.2222943,-45.573795,5.641989,-11.686767
TCGA-A4-A772-01,12.892744,-21.764015,0.6763213,-28.406971,23.069494,35.086685,14.917568,14.320759,-9.947547,30.398943,16.801687,-25.036589,13.252882,-43.457542,1.6783146,-2.457117,-0.8035396,-1.6240947,-3.993048,-1.8580701,-1.7647222,2.7862139,0.33829185,-0.6179738,-0.22067758,-2.4790626,-0.097925335,-0.7122357,0.15571558,0.45243096,-1.3065537,-2.0220056,-1.8251905,-1.4762923,5.5179195,-2.130355,-5.57914,-16.650047,16.211432,11.611016,4.8941565,12.194546,-3.9778097
TCGA-DZ-6131-11,3.9876664,2.8777542,-9.534567,-34.709084,28.622568,40.015392,15.4654875,13.530288,-4.089506,32.500744,24.437157,-29.342773,2.1639476,105.25518,3.0103185,-4.265783,1.0493767,-1.4372164,-5.525749,-2.4906754,-2.684461,4.2204647,-1.9608773,-2.5510387,-0.6124162,-6.1129556,2.0617177,-0.51672,-0.89876276,-2.8988388,-1.939118,-2.8891563,-3.3225067,-2.750425,-3.194755,18.118269,-9.134979,-13.432203,15.70932,-0.09110044,2.6423845,0.777132,-11.108493
TCGA-5P-A9KH-01,-13.939931,5.236415,-17.01201,-28.998623,25.107626,32.003914,13.080623,3.594476,1.6751233,27.134668,20.906267,-22.184238,-5.410943,72.4091,1.0370874,-3.456513,2.6038928,-3.1940396,-3.868226,-2.314357,-2.5114584,2.897932,-3.4992843,-4.220855,0.7421709,-4.1783304,1.628557,-0.28875655,-0.717264,-2.7982407,-0.44639227,-1.4374816,-3.2737339,-2.9446266,-7.3113666,13.771087,-6.3511047,-9.890355,13.519692,-3.8030999,0.007980939,3.8060906,-8.884501
TCGA-UZ-A9PJ-01,-8.731018,-1.9853414,-6.740255,-27.132381,22.365711,32.64156,14.806214,15.939121,-10.692332,25.035711,17.068146,-19.056131,7.7670116,-61.18729,1.1213164,-1.1818786,-0.66322315,-1.2792758,-2.2849991,-1.388252,-1.1529493,1.4138093,1.2794111,-0.9694067,-0.16754743,-0.5371508,-1.29169,-0.4163478,0.22388875,1.1711565,-1.4323754,-1.3587731,-0.6719903,-1.0356402,3.4658365,30.053667,0.3358922,-0.5777135,3.923612,10.106196,16.890223,19.276237,-2.2926106
TCGA-UZ-A9PQ-01,-5.484543,2.359025,-13.786313,-31.28447,23.036453,33.165188,16.067945,10.625777,-6.9456034,27.869247,20.665113,-25.68915,-1.2180381,-11.244678,1.7994035,-3.7036116,0.6356282,-1.1102135,-4.5690866,-1.7539964,-2.7843473,3.804969,-0.29351735,-1.8468869,-1.1223061,-4.287106,0.4183103,-0.46050292,-1.0532264,-0.9735424,-1.3530165,-3.1846545,-3.1205263,-1.9223733,-12.066754,-7.5146317,-8.565726,-31.804108,31.532568,3.5192544,-30.362486,0.012732672,-11.420411
TCGA-BQ-5878-11,15.616562,1.2016777,-5.5165176,-35.74007,28.472101,41.48597,15.562906,17.195673,-5.8632708,33.702915,24.158972,-31.23596,6.6946926,107.58192,3.2644637,-4.3735967,0.9936364,-1.1050823,-5.579312,-2.5670571,-2.3833776,4.5642724,-2.4810503,-2.088145,-0.6773385,-7.0800962,3.0865247,-1.2893788,-1.290799,-3.5479858,-2.1651275,-2.8121755,-3.3406372,-3.2117817,5.496552,25.14517,-3.5265307,-6.063458,15.985191,-5.96724,-28.630491,0.67877144,-15.521157
TCGA-2Z-A9JM-01,9.843999,-18.488855,0.25122628,-29.923685,24.128897,36.027016,15.56555,12.674828,-7.7302537,31.510736,17.631985,-26.17821,11.775868,-37.652275,1.906128,-3.377612,-0.30259275,-1.795989,-4.877597,-2.3260355,-2.5152247,3.4582396,0.41765195,-0.53099126,-0.8347223,-3.2882557,0.7966125,-0.848494,-0.34824616,0.038075898,-1.881275,-3.058764,-2.4858325,-2.0990567,3.6049402,16.889215,-8.332875,-11.227644,13.477908,6.637355,9.839678,8.556738,-4.182255
TCGA-A4-8518-01,22.83331,-19.0579,-2.956812,-27.033484,20.137943,31.039362,13.696718,15.237878,-10.987855,28.263147,17.560417,-27.594774,12.190746,-0.5917766,2.325583,-3.3715134,-0.05775964,-1.4191171,-5.3850183,-2.0917795,-2.725258,4.651682,0.3450811,-0.47195518,-0.16424695,-3.7901154,1.8296021,-0.2894823,-0.1098618,-0.9735203,-1.8617666,-3.0233161,-1.880623,-1.7358689,-9.650712,-11.020991,-7.118879,-19.303175,18.850885,3.622747,-2.3016071,8.510383,-11.465049
TCGA-BQ-7059-01,17.534054,-13.405903,-3.0924325,-31.93752,23.986656,36.380943,15.363499,13.836003,-9.548856,33.06198,18.853107,-30.05893,13.807335,-8.941663,2.0185244,-2.2607555,-0.74709636,-1.3809971,-4.0936956,-1.8696231,-1.6492432,3.1087606,0.81914073,0.0027169352,0.13845804,-2.6432579,1.4866983,-0.51091003,0.55126363,-0.34493664,-1.8208225,-1.9900863,-0.674022,-1.4350711,1.290339,1.6916833,-9.707767,-17.244925,16.755255,-0.13639198,-0.22597063,6.830498,-9.9965
