TCGA-ZN-A9VS-01,6.8995852,-6.8091173,-6.7992845,4.203787,-4.934979,-7.7429824,-4.2127557,-4.1045074,7.2090364,6.0845942,7.339547,-6.293163,-6.1436954,0.4499594,5.435232,3.1840832,3.572057
TCGA-MQ-A6BR-01,5.7671237,-3.822065,-3.8903525,3.7571142,-4.1343455,0.24817054,-6.01593,-7.510073,6.8554482,8.492602,9.560983,-0.039461445,-3.9970005,0.9093226,3.34112,7.2401023,6.9641886
TCGA-MQ-A4LC-01,7.3036757,-7.0942535,-7.142299,4.4321127,-5.248131,-8.123898,-4.390372,-4.318798,7.560721,6.486027,7.7681828,-6.4321847,-6.4566884,1.2282909,4.3747635,5.543961,5.319932
TCGA-TS-A8AY-01,5.6554866,-3.5256207,-3.6101892,3.802793,-4.0750847,1.0078682,-6.180037,-7.8271503,6.8187385,8.740844,9.823573,0.64680713,-3.7561004,0.95035744,6.4498224,5.332482,2.29388
TCGA-SC-A6LP-01,5.0948386,-4.0462418,-3.9867728,3.114053,-3.5990784,-1.1469084,-5.2571907,-5.9261427,6.133497,6.9206896,7.873336,-2.0308785,-4.117067,0.14818828,4.5435476,5.254131,4.9176216
TCGA-MQ-A6BN-01,6.0720363,-4.720514,-4.8108783,3.953141,-4.3888216,-2.5719721,-5.136998,-6.1229906,6.786066,7.4880514,8.617202,-1.8248669,-4.5385303,0.96764696,8.678388,2.4972146,-1.536276
TCGA-YS-AA4M-01,4.773583,-1.5501486,-1.6181906,3.3590176,-3.4466093,6.6374435,-7.6245766,-10.207891,6.6516886,10.408704,11.4120455,4.6720586,-2.2651331,0.8518772,5.3160467,2.971179,3.3619668
TCGA-MQ-A4LP-01,4.653738,-1.2770582,-1.3609977,3.3970993,-3.405213,6.955267,-7.3657928,-10.202292,6.3957767,10.308248,11.246446,5.4269,-1.9719977,1.287107,5.8999844,4.1955185,2.7263134
TCGA-SC-A6LM-01,4.375259,-0.18220134,-0.27881077,3.301092,-3.1546085,10.078717,-8.268656,-11.726569,6.47708,11.470827,12.438535,7.8635244,-1.1587802,1.560029,8.704773,0.49486223,-2.388566
TCGA-3U-A98J-01,5.6697187,-3.241689,-3.3363497,3.8517013,-4.0845575,1.951564,-6.448715,-8.392281,6.8874793,9.207308,10.286089,1.5876982,-3.5102115,0.79172504,3.2056506,7.001013,6.1447477
TCGA-LK-A4O7-01,5.154607,-1.7470169,-1.8685936,3.7604275,-3.722616,5.982127,-7.3313417,-10.14121,6.725004,10.476046,11.52602,4.990108,-2.3285086,1.0497756,6.2550435,3.6101253,0.9349914
TCGA-YS-A95C-01,7.012756,-6.3977275,-6.4620433,4.3253407,-5.0440464,-6.238734,-4.7929015,-5.096466,7.439762,6.991854,8.247799,-4.994742,-5.9076605,0.7446474,5.3095574,5.1265106,3.522514
TCGA-MQ-A4LM-01,4.7604804,-2.5408576,-2.464457,3.115289,-3.3753853,3.5565639,-6.651713,-8.370781,6.310129,8.869443,9.806474,1.8046222,-2.9552653,0.7107338,5.742194,2.0226705,2.693024
TCGA-3H-AB3T-01,5.173715,-3.7865849,-3.7526734,3.241239,-3.6765292,-0.1633306,-5.664154,-6.648334,6.3429604,7.5589943,8.546673,-1.0374341,-3.8928447,0.41535172,7.070189,0.4781883,0.21159287
TCGA-UT-A88D-01,3.9666831,0.70302075,0.60287416,3.127301,-2.8462317,12.626576,-8.879112,-12.803252,6.3319044,12.257074,13.107651,9.667712,-0.4740481,0.977032,5.520174,1.6632309,2.0217333
TCGA-MQ-A4KX-01,6.338583,-4.663502,-4.731777,4.03793,-4.54542,-1.3866981,-6.0607,-7.2221975,7.3656106,8.547957,9.712385,-1.3920382,-4.6778035,1.304764,4.559732,4.8494735,4.8540416
TCGA-3U-A98I-01,4.6367683,-1.5955447,-1.6052359,3.2422483,-3.307381,6.2221537,-7.399444,-9.82497,6.4552884,10.033362,10.9483,4.2494206,-2.2860963,0.24082032,5.7328725,3.680225,1.6798141
TCGA-TS-A7OU-01,6.5678196,-5.515295,-5.567359,4.1149707,-4.693568,-4.028723,-5.219852,-5.918381,7.2161202,7.481708,8.652627,-3.296817,-5.22508,0.97705114,5.7919993,3.2813752,2.1089597
TCGA-LK-A4O6-01,3.8745844,1.2247865,1.0647646,3.1689878,-2.7869203,14.152907,-9.32111,-13.592759,6.4210587,12.893165,13.732218,10.945267,-0.16073191,0.9949663,6.2156415,4.588612,2.7919512
TCGA-TS-A7P7-01,4.898197,-2.5348854,-2.5061777,3.2684298,-3.5148559,3.529521,-6.626007,-8.527634,6.3877177,9.027845,9.918223,2.0835178,-2.9290416,0.47486773,7.862068,-0.035631634,-0.8339363
TCGA-ZN-A9VW-01,5.019097,-3.4014843,-3.363939,3.1857934,-3.5540836,0.8682779,-5.9718833,-7.0589075,6.3062425,7.88396,8.851644,-0.33319595,-3.6116292,0.30365676,8.063471,0.35316494,-0.62774974
