TCGA-86-8672-01,-17.80568,-2.0740514,12.831108,3.4302256,16.823977,20.515772,-0.86220044,0.37670082,1.0276386,1.204184,1.0555779,2.9422953,-0.62537825,1.2290152,0.7494317,-1.6910092,12.746593,17.72617
TCGA-MP-A4T6-01,-20.608011,-7.9178867,-6.5186586,3.5044825,-14.6203165,27.954456,-6.3491654,-3.3008623,-0.4019013,4.209936,-3.2968602,0.4654648,-0.5193958,3.6940093,1.2689625,-13.285946,-10.295057,-12.061852
TCGA-97-7547-01,-20.490631,1.4595207,4.947456,-6.9029617,-7.740643,26.091354,-7.2741504,-0.40011504,-0.5782167,0.16458091,-1.3188272,0.5984853,1.0377117,2.9805665,-0.23101075,-6.0036016,-0.9894889,10.395643
TCGA-55-7911-01,-19.814018,-3.805288,5.68009,-3.8931046,13.430728,22.977146,-7.761229,0.6816242,-0.11845209,-1.0982832,0.5140397,1.9349794,2.2614594,1.7258885,0.49134237,-1.4671003,0.2405197,8.465723
TCGA-91-6835-01,-27.149157,-7.494172,1.0318297,-9.400846,-1.7816191,33.96721,-2.151185,0.13199781,-1.6199377,-0.5391219,-2.5049434,-0.55380243,0.39982423,2.9901474,1.2803444,-9.09333,-4.8278174,-4.5520625
TCGA-55-A48Z-01,-23.897432,-9.095974,11.167044,5.617451,-12.948285,31.06275,-0.4330022,-2.121107,0.33942646,0.62946445,-1.5525438,0.9555491,-1.0020417,2.307237,1.1824652,-4.647581,-11.581219,-4.116548
TCGA-50-5045-01,-27.338358,-11.569533,7.2551556,-12.446689,0.84548986,30.945305,3.9042106,-0.4217403,0.0600102,-0.797651,-0.91890913,2.2396805,1.2111607,3.141452,1.2498189,-2.610413,-13.263081,4.657026
TCGA-55-7913-01,-14.984767,-0.7816022,6.474418,20.395004,-1.6688704,20.834719,-6.030788,-0.4498601,-1.1024824,-0.4180322,-0.8348462,1.1021683,-0.77734643,2.269503,0.7114697,-11.84847,6.89892,-3.3402584
TCGA-86-8075-01,-24.168257,-10.610199,17.84369,-2.8769364,-10.054347,30.632809,1.9287637,-1.8202313,0.628805,0.6564025,-1.618963,1.5763286,-0.3773932,3.3770022,0.7125903,-9.049576,-8.388817,-5.7346272
TCGA-97-8177-01,-27.275927,-9.535769,5.636967,-7.7342134,-5.663308,31.503767,5.163158,-0.32906437,-0.62211645,0.35995802,-1.4075229,1.8335645,0.20328875,3.345058,1.3919805,-6.24181,-1.7309254,-1.4804019
TCGA-55-7907-01,-20.796408,-6.9936175,8.256142,-7.9066734,-2.7676675,26.830532,-3.9666238,-1.0204787,-0.8600635,0.04022323,-1.8527082,0.27993906,1.2674465,3.1796663,0.10409952,0.099383764,4.925889,18.55007
TCGA-44-8117-01,-20.269178,5.083678,7.429502,-12.449039,4.260409,20.336641,-1.5060474,-1.3374956,0.028374728,-0.17116939,-0.98454887,1.7514877,1.193413,3.080865,-1.15421,0.19655363,-5.6993127,14.732902
TCGA-86-8668-01,-24.124516,-5.010628,-3.275235,-9.615417,-4.19085,30.222515,-4.6541715,-2.3280513,0.08538387,1.9055036,-1.9800483,2.7147434,0.9400451,4.3910832,2.530144,-6.983476,-4.4642754,9.405472
TCGA-78-8660-01,-21.631474,-6.9541397,4.065349,-6.0587926,18.313467,22.6738,-5.9519362,0.5247398,0.034349322,-1.5081197,0.3630137,2.7412026,1.5707811,2.649964,-0.06383546,0.5045876,9.284365,22.815681
TCGA-05-4415-01,-13.978595,0.2064761,18.599125,10.524246,29.825226,17.383705,-1.1553537,1.6802268,2.1521313,3.9316902,2.4570768,4.1473083,-1.4323992,0.4685893,1.0892029,-5.963638,13.0831785,-2.343789
TCGA-75-6212-01,-24.013268,-5.3570523,1.0941635,-13.778391,0.2837347,24.690676,-0.41757527,-0.45720798,0.92901397,3.5554807,-0.086598784,3.7683566,1.0858915,3.3189878,1.970366,-4.17526,-20.605366,5.972603
TCGA-67-6215-01,-19.980362,-1.4027735,4.1255484,-4.174463,3.3887532,20.031685,-4.5984035,0.93858373,-1.1258836,-1.3558207,0.16341558,1.539064,2.5010812,2.9804637,-0.48366058,-10.611571,-6.036294,18.945635
