,0,1,3,5,7,8,12,13,16,18,23,24,25,26,29,0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,18,20,22,25,26,27,29,0,1,2,5,6,7,8,9,10,13,16,18,21,25,26,27,29
TCGA-V4-A9ES-01,7.23013,6.646648,-7.398371,3.7095323,-7.760287,-7.9720345,-7.344129,6.42309,6.123775,-7.7781706,-4.349585,-3.5291097,6.604761,6.183416,-7.3405175,-0.58147794,-0.2786761,-4.890592,0.07651923,-0.37722972,-0.40585265,-1.7253277,2.9924378,1.5375473,4.1295223,3.3151672,1.402184,5.175004,-0.13576238,2.1946948,0.3134384,-1.3717518,3.330305,3.2062018,-1.7067206,3.9481478,-0.17402253,8.366376,5.230727,-17.79236,-18.706917,29.9617,25.791746,24.93597,-17.66478,13.182983,9.856641,-11.095994,-2.455502,5.5056534,0.110691614,-2.026202,26.483376,24.249065
TCGA-WC-A88A-01,6.7708673,6.245643,-6.754941,3.4401743,-7.1978703,-7.308769,-6.8943086,5.9711547,5.5730424,-7.354001,-4.157178,-2.5752964,6.3621764,5.791917,-6.931024,-0.23561426,-0.026618138,-4.859287,-1.1368115,-0.5975977,-1.7491876,-3.2402952,1.8479917,1.1748617,3.5203714,1.9643235,0.4248462,5.542891,0.13129011,2.2847185,1.3019724,0.36164057,2.9265199,2.7926025,-1.2649658,3.008806,-1.2868307,23.884346,-24.363276,-12.580385,-25.37569,17.479841,8.716813,5.7857122,-6.0456905,9.897878,24.064735,-2.079705,-21.40466,4.68591,-11.423266,2.5369484,3.5510085,27.969849
TCGA-V4-A9EH-01,8.804781,8.012171,-8.847048,2.1284623,-9.252469,-9.620343,-8.919596,7.761003,7.3683887,-9.688994,-3.7122698,-0.99034965,8.199686,6.976404,-8.637094,-1.1270857,-0.28599852,-5.284491,-0.74826324,-0.8771483,-1.2158676,-3.0927687,2.3733063,1.2180506,4.986962,3.3214147,1.6019561,6.1094265,0.27866164,2.8812327,0.8120661,-0.6666876,2.6535811,4.007287,-2.0880055,4.2281404,-1.293212,16.19267,-11.036639,-5.781529,-11.298599,18.253332,10.223847,16.422672,-17.376732,22.707348,16.738901,9.521791,-7.835815,-14.904336,-19.156515,15.4958105,18.462133,15.363821
TCGA-WC-A87Y-01,11.397337,10.095904,-11.477695,-1.6410332,-11.809547,-12.334239,-11.428333,10.015123,9.59343,-12.700869,-1.8952707,3.4600773,10.564105,8.199221,-10.76498,1.8668032,3.2877836,-8.5366,-3.5019228,-4.196768,-5.0802336,-3.8452854,3.8239481,2.8149767,4.4180455,2.5468113,-1.1962479,9.58556,-3.363494,3.8090832,4.877204,3.5163362,6.9765043,2.653059,-1.8650972,3.481834,-0.07617288,18.969831,-27.124382,-10.715496,-17.865253,8.438623,1.501792,11.817773,-12.545164,13.549316,23.938496,10.657226,-19.566294,-15.153605,-17.547976,8.378898,7.7764645,15.768279
TCGA-V4-A9F0-01,9.703013,8.672051,-9.6846285,0.80960625,-10.078918,-10.459121,-9.731298,8.514954,8.070378,-10.726049,-3.1285412,0.6961857,9.019983,7.4427924,-9.404049,-0.3092065,0.84879017,-6.7763968,-1.2120204,-1.5424614,-2.713084,-3.6110733,3.0173924,1.7851743,5.4422245,3.4213836,0.27577808,7.8711495,-0.68893605,3.3485012,1.9922563,0.18623297,4.544643,3.7929564,-2.0367856,4.1279626,-1.3386436,24.5621,-27.773512,-12.417737,-21.40496,14.107325,7.5860257,8.361302,-8.746246,13.091186,24.788246,6.4688888,-23.623562,-5.072404,-15.208701,6.0229115,4.3271933,23.77578
TCGA-V4-A9EM-01,8.623282,7.7844687,-8.496856,1.2632045,-8.982208,-9.251911,-8.705312,7.6021357,7.0720773,-9.581566,-3.183106,0.60767305,8.1713915,6.65662,-8.427603,-1.2972685,0.30939537,-6.042511,-1.8084468,-2.049831,-2.5904398,-5.0532994,2.010996,1.0899612,6.3826694,3.1089232,1.3505311,7.5159955,0.06835023,3.3648326,1.8978132,0.45509726,2.0500064,4.7136755,-2.7664042,4.454399,-2.057,27.498642,-4.6084347,4.2993846,-7.6582203,1.4283439,13.47572,9.560124,-6.786303,30.978275,9.787238,5.819047,5.0405865,-5.531623,-31.537697,3.87292,9.167536,7.093029
TCGA-V4-A9EO-01,7.6672206,7.039676,-7.73639,3.2913241,-8.152509,-8.372104,-7.78972,6.786881,6.4021673,-8.3749,-4.274455,-2.460898,7.15341,6.396928,-7.7643723,-1.379481,-0.6957185,-5.103401,-0.06466451,-0.04811301,-0.5363672,-3.2450173,2.4496877,0.96639335,5.122227,3.507525,1.8895599,5.94297,0.7451102,3.1528683,-0.12879689,-1.8741952,2.8067224,4.8803377,-2.1130295,4.6231008,-1.5760142,24.348051,-22.043192,-7.782902,-15.903346,8.690168,9.045295,12.912487,-12.739503,19.767046,20.70146,12.977953,-13.852406,-14.06802,-21.988403,9.0104685,8.460875,16.128471
TCGA-WC-A888-01,9.519574,8.559113,-9.588472,1.0746549,-10.005952,-10.339298,-9.631398,8.436907,7.985272,-10.523168,-3.252449,0.26749194,8.816731,7.378278,-9.282261,0.45317012,1.0329007,-6.230748,-1.1978016,-1.4135638,-2.358859,-2.7603993,2.8907309,2.076352,3.995259,2.8260071,-0.36002815,6.912273,-1.1836408,2.7499573,2.1012223,0.772014,4.8052464,2.8198562,-1.4488826,3.4020388,-0.5952062,14.751302,-27.610645,-11.492204,-16.986893,12.896732,1.8165914,13.105843,-14.666504,12.40648,24.725882,12.259886,-20.403507,-19.315926,-17.51499,12.1400385,9.762769,15.1092205
TCGA-VD-A8KD-01,9.940773,8.913247,-10.090575,1.1018728,-10.507045,-10.886771,-10.057392,8.792747,8.447192,-10.958006,-3.2714207,-0.23006654,9.113787,7.7375603,-9.630937,1.0058093,1.395968,-6.767231,-0.5553071,-1.6333317,-2.1399393,-1.70862,3.8062763,2.594803,4.043733,3.338158,-0.36821613,7.259993,-1.8532816,2.5010853,2.0870612,0.3479836,5.6352224,2.5047696,-1.5048653,3.5571327,0.6081749,19.171495,-27.112942,-10.224978,-16.274948,13.005629,6.2833047,11.684003,-14.188986,10.999427,23.25118,11.496917,-21.422298,-14.334253,-15.571862,10.618957,9.354264,17.473995
TCGA-V4-A9ET-01,5.667788,5.369173,-5.584043,4.1061687,-6.0603185,-6.136887,-5.858847,5.086212,4.5808773,-6.187301,-4.391422,-2.946176,5.526074,5.0162797,-5.9283834,-2.0310516,-1.5672344,-4.5673523,0.22558531,0.42489702,0.69706213,-3.493046,1.5805949,0.3279641,5.204045,4.1056523,2.6469758,5.501495,1.7091007,3.4318337,-1.1019106,-2.8128083,1.7673576,6.3690314,-2.5515888,5.4141135,-2.1583827,15.46474,-13.787339,-6.584851,11.466338,7.0312066,16.648375,7.074883,-20.038,14.216079,2.7301562,24.069607,-2.4787843,-29.490038,-27.061272,24.454142,18.826948,-1.9377527
