,6,13,25,27,28,10,23,24
TCGA-56-8629-01,-15.164266,-3.170901,1.7384157,-2.7081335,-11.992703,1.8056488,-12.47186,12.234602
TCGA-63-A5MG-01,-16.877094,11.315006,0.036350027,-6.890198,-11.93617,2.3518,-15.77586,-7.350059
TCGA-77-7140-01,-12.886395,-21.918278,-8.370953,-2.4802918,-8.39037,1.6197593,-13.00915,-4.925501
TCGA-77-7465-01,-14.172369,5.152211,5.3562164,1.768156,-11.231967,2.8232517,-14.568137,-16.008335
TCGA-94-8491-01,-15.159564,7.8640323,-3.126603,-4.054037,-11.467484,3.0457258,-17.251587,-6.807384
TCGA-43-7657-01,-12.894939,-11.73526,6.4691525,-5.6127305,-13.014289,2.2848344,4.3826823,16.411564
TCGA-NC-A5HF-01,-16.672686,-3.0819948,-7.147243,-10.595733,-12.322912,2.2513433,-6.291154,11.7954855
TCGA-63-A5MB-01,-16.64519,-11.373469,-0.7256937,-0.7757353,-13.372378,2.3887088,-14.16935,3.4963076
TCGA-77-7138-01,-11.452125,6.460935,-10.516043,0.5501514,-8.607259,1.5391253,-7.552665,17.440653
TCGA-68-A59I-01,-17.493732,2.269394,9.451623,-7.994183,-14.250299,1.5348823,-5.3788733,-0.22628935
TCGA-77-8131-01,-16.334196,16.311432,-11.1006775,-4.4445777,-10.150117,2.0448809,-6.6784825,10.466386
TCGA-94-A4VJ-01,-15.483388,-0.96136075,2.3471594,-5.105982,-12.288529,0.41923186,-20.795563,-10.250805
TCGA-56-A5DR-01,-14.418406,0.4880173,-8.263255,-6.7885847,-9.390353,0.7850216,-1.893421,16.210953
TCGA-34-5927-01,-15.33993,-8.104413,1.2076894,1.8508222,-13.201226,0.33668506,3.677599,-21.035078
TCGA-60-2697-01,-16.466234,29.065758,-6.057398,-0.40370932,-10.311346,1.8570157,-5.395051,12.774793
TCGA-85-7844-01,-14.635626,0.124815665,2.685095,-6.1929255,-11.263401,2.2596345,-9.8454895,3.40782
TCGA-68-7756-01,-14.060143,10.910378,-12.013069,-2.463643,-9.819464,2.1407058,-9.648665,1.5951197
TCGA-85-A4JC-01,-17.463682,3.4319744,0.74634224,-7.173115,-11.993276,2.0661814,-3.1320462,8.554324
TCGA-77-8007-01,-8.939886,26.173351,-4.9703536,7.066938,-6.137006,1.9469782,-13.043147,5.3916025
TCGA-98-8021-01,-16.852932,-2.2725532,2.5738504,-3.5164533,-13.769129,2.7610426,-7.7798047,-5.9005046
TCGA-58-A46J-01,-15.477447,11.205537,-5.4639635,-7.098357,-11.950618,2.4533758,-7.076115,3.8982148
TCGA-22-5472-01,-15.830888,18.492926,-6.083591,-4.019414,-9.957704,3.2770321,-18.204903,-2.124591
TCGA-NC-A5HN-01,-14.211184,-19.48648,-9.007689,-7.3360915,-11.302859,2.1431818,-25.766645,-33.70265
TCGA-34-5239-01,-14.817736,8.515171,5.8879867,-4.8092875,-12.258628,1.3128163,-21.18767,-18.099833
TCGA-92-8064-01,-16.116621,-4.421044,0.27004027,-7.6671643,-10.883256,1.2864767,-15.947994,-2.7316353
TCGA-85-A50Z-01,-12.755141,11.046251,-3.4996648,-7.4937425,-8.084509,1.6389015,-11.010732,5.031977
TCGA-77-7463-01,-14.23957,-2.1115544,-11.314345,-10.923902,-7.826768,2.7987192,-2.3935795,-1.4013875
TCGA-O2-A52V-01,-17.025675,-5.679289,-0.82324994,-5.32675,-12.030693,2.3945856,-11.34607,5.3572655
TCGA-21-5784-01,-18.751963,13.776843,-0.24212037,-7.321454,-10.788835,2.739898,1.0131011,-0.3473069
TCGA-85-6175-01,-14.741532,15.607957,-5.85157,-1.1016396,-11.273152,1.0289887,-11.471827,7.045303
