TCGA-G3-A25S-01,-12.465677,3.3019154,3.9951859,-1.0587211,2.0206797,3.2581522,-0.1503536,12.028925,-4.026223,-7.7527885
TCGA-DD-A1EL-01,-15.101441,19.520168,3.722053,-1.617979,2.2399838,3.9460502,-1.224064,12.750882,5.2908635,-12.714668
TCGA-DD-AACH-01,-15.391515,8.239307,3.4701846,-1.7095089,1.1309695,3.5017672,0.536263,12.228822,-7.1082015,-3.8129098
TCGA-DD-A119-11,-11.608032,-15.048145,2.3204722,-1.5443537,-0.7429454,1.330894,1.3370223,-0.9612316,0.050811503,-7.3631983
TCGA-WQ-A9G7-01,-11.364272,-12.544779,4.0951858,-2.4907565,0.33953565,3.9876103,2.0544596,-12.588961,14.904657,-8.659128
TCGA-DD-A4NO-01,-12.927776,-1.2270402,1.9438132,-0.2558648,-1.1864878,2.4611826,1.9840548,-2.4299343,0.13480231,7.559308
TCGA-G3-A7M9-01,-18.41396,9.286768,5.2271333,-2.220893,1.9781618,6.2445345,-0.5155611,30.4889,5.4457006,-8.044872
TCGA-CC-5261-01,-14.932481,-4.723138,1.4768496,0.16559711,-1.351552,2.5366058,3.2951345,-0.5627075,4.123141,-1.2251186
TCGA-ZS-A9CG-01,-10.889124,0.60298306,1.558766,-1.4727224,-1.4942178,1.3866675,1.2286322,-3.6682827,0.111349255,10.106217
TCGA-CC-A123-01,-7.224099,-10.296386,3.334609,-1.5446625,0.18814456,2.2346792,1.1561754,-10.66094,8.077144,-16.724836
TCGA-5R-AA1D-01,-14.680438,0.043490566,1.6736578,0.4354909,-1.2290097,2.7111626,2.3292966,-8.514002,14.142148,-12.33958
TCGA-BC-A69H-01,-11.888245,4.0868406,6.216989,-3.4951918,2.9848726,4.779772,-1.2029531,30.552465,3.8297157,-10.387559
TCGA-DD-AAVZ-01,-12.075126,-8.980626,2.4776495,-0.9186827,-0.28773186,2.2669544,1.7189636,-2.6536202,0.09459993,-5.7359257
TCGA-DD-AAD0-01,-8.821963,-0.6808962,2.2183404,-1.8594896,0.4740676,1.1266153,0.48620948,-24.165495,-1.5140021,1.9712006
TCGA-EP-A2KA-01,-11.422978,-0.60443765,2.7009208,-0.8808622,1.0978832,2.101014,1.1750289,-6.4439154,7.6603684,2.2337637
TCGA-2Y-A9HA-01,-15.3390465,10.2906,3.42515,-0.7322202,2.2851045,5.415103,-0.84284234,3.563153,5.245098,-2.0963023
TCGA-DD-AACD-01,-9.90015,-9.0425,1.8402289,-0.87309265,-2.013352,2.1880813,1.2991482,-8.734286,-0.006792929,-4.910242
TCGA-DD-AAE7-01,-12.037753,-10.736064,2.8390958,-1.9576603,-0.28758278,2.3660965,1.4253167,1.0966425,-0.8609965,6.486889
TCGA-BC-A8YO-01,-14.571171,7.3151913,4.6945686,-2.8775337,1.1006511,3.5705044,1.0886942,-13.0073,12.477915,-14.326257
TCGA-DD-AAE2-01,-14.974924,-4.0766826,2.730492,-0.5609932,-0.006630527,2.4128094,0.54897934,1.8290946,-0.110274106,-6.421007
TCGA-DD-AAEG-01,-14.00752,-9.157206,1.7945279,-0.0007912717,-1.3064835,2.4220343,2.357478,-15.754963,7.4504848,-6.4652977
TCGA-XR-A8TF-01,-10.324622,-1.8103479,3.707643,-2.7925413,1.5637487,2.7000735,-0.26687387,-7.201342,-4.1626062,-2.8607223
TCGA-CC-A5UC-01,-12.340803,-2.2945955,3.8443232,0.87033486,3.1426222,6.7078886,2.423254,-1.0582104,2.7337248,-6.6945086
TCGA-KR-A7K0-01,-12.94708,4.59621,1.6463795,-0.4859169,-1.2752475,1.8954068,1.3447256,-0.32370633,3.9748309,6.8202853
TCGA-CC-5263-01,-16.489714,9.723912,5.880279,-3.5279698,3.854383,4.7503896,0.07704296,14.279227,-1.6491406,-4.410772
TCGA-K7-A5RG-01,-17.012451,6.4203997,3.9942174,-2.3152077,0.75583446,3.6917884,0.267064,15.913917,1.6608775,2.4313903
TCGA-G3-AAV4-01,-8.621239,2.663914,1.8552248,-1.9192331,-0.14200217,1.3037574,0.20072298,-17.05684,-5.6282325,11.157058
