TCGA-BR-7707-01,14.406473,-8.948947,-7.192933,8.627188,0.84544957,-0.1984814,-0.014980086,-1.0192734,0.5480866,-2.5516899,17.275684,4.6528416,6.603264,-8.134766,-18.170967,-1.205306,-8.404438
TCGA-VQ-A8E3-01,12.637379,-8.819293,-9.673328,8.82168,0.9423857,-0.67551523,-0.5048027,-1.4874758,0.62408346,1.6708347,14.494992,3.4691133,0.11531201,-4.944772,-8.241121,0.99087024,-6.3463087
TCGA-F1-6177-01,12.609335,-2.7499294,-9.189805,21.51788,1.9917701,-1.193314,-0.80921143,-1.7027392,1.1478748,-5.5208573,16.977945,4.4811687,6.769744,-9.007379,-15.591439,-4.490168,-8.086254
TCGA-VQ-A91V-01,14.257252,-8.140833,-4.449812,19.744938,0.70253813,-0.90267396,0.16306023,-0.9020284,0.8014627,2.4388144,6.213924,4.7026043,1.0746826,-11.231994,-6.0874205,-0.5668606,-6.438802
TCGA-BR-A44T-01,16.408812,-4.795788,-17.692083,-41.298462,-0.5880638,0.09080766,1.6988077,-0.05143985,0.48718265,5.412786,12.669523,2.3462307,-16.500113,4.163699,-2.7998183,7.8943887,-4.230195
TCGA-D7-6818-01,25.024817,7.0473223,0.35970506,-21.357834,-1.3097327,1.4473327,1.7945559,0.038803138,-0.34382382,13.137328,8.976895,2.7011342,-19.345036,5.1151013,9.572212,10.777217,-2.616678
TCGA-CD-8526-01,19.264585,-3.2614944,-6.3289113,-21.059872,-0.7281719,0.99340385,1.1385956,-0.4172126,-0.120898336,6.9780736,4.0154853,3.2892628,-22.494156,-1.0815628,6.2989173,-1.3484704,-0.98606426
TCGA-D7-6525-01,18.580462,-4.444053,-6.7036476,-6.9638867,-1.2480752,-0.31384876,0.5030677,-1.0602556,-0.21917783,7.5216713,15.061799,5.034194,-1.4565617,-2.8970034,-6.3544674,1.7593685,-7.3140354
TCGA-CD-8534-01,18.317995,-3.460164,-1.2472183,-7.7254176,0.16833484,-0.41402626,0.7377374,-0.44916916,0.7250789,4.3091884,7.7427945,2.5411596,-7.1100473,-5.783441,3.1679285,8.543902,-4.2288747
TCGA-D7-6519-01,14.937137,-8.385462,1.3247417,-6.2001734,-0.97456205,-0.500869,0.41655856,-1.1855404,0.01067556,3.937522,5.09652,4.11561,-15.464755,-3.0419154,1.4392066,6.8460903,-5.3233595
TCGA-MX-A5UG-01,18.359772,4.756006,-5.1341305,-22.212223,0.30667618,-0.022606004,1.2902001,-0.13802524,0.83268696,6.779556,10.794888,2.0292099,-8.377587,0.95256233,2.8658621,4.8088536,-3.7224774
TCGA-RD-A8N4-01,19.686779,-3.450487,-10.929171,-54.266594,-0.73435634,1.350984,0.8109289,0.15328188,-0.2242565,10.7782345,12.416657,3.0069122,-18.899815,4.7127047,0.5406282,7.0436873,-4.4292293
TCGA-VQ-A8E0-01,17.97915,-15.45043,-13.511587,10.157394,2.0850139,0.30042166,-1.0888937,-1.0024987,0.88007927,7.4404573,2.3280575,1.8893433,-19.323889,1.0308468,13.375032,7.431997,-1.9543414
TCGA-VQ-AA6J-01,18.650553,-9.1013775,-10.610895,-1.0709647,0.15120411,-0.7152024,1.0431995,-0.7788982,0.89905965,7.715539,5.8431897,3.795712,-10.482596,-2.1613517,5.9532266,4.7428737,-3.5960448
